10000 40000
7761 1883 292
9228 4074 5
1164 2561 471
8739 3221 386
2435 7504 12
7978 2996 487
7800 9188 303
9311 9639 94
4115 6987 103
7736 780 344
8507 2957 493
6180 4317 19
2247 3317 8
2400 5521 373
2245 8083 220
5863 7133 394
8965 8595 295
9996 3315 96
5041 1883 40
5278 9463 104
5042 7310 24
8366 2319 25
5971 7108 418
7748 7763 195
4298 6970 400
4255 3899 38
4170 2824 322
7049 5715 308
3533 6437 13
2590 6654 347
8363 4541 447
8746 964 283
2055 4340 389
8213 4003 175
8932 3223 419
5848 9308 340
6336 178 454
1364 9535 475
1596 4544 67
218 8003 241
617 2581 110
3538 4747 413
3368 8580 484
5429 2709 1
7802 5970 136
5275 8511 430
1202 7860 479
7130 5143 304
4114 2979 240
5575 8595 76
7655 7832 451
8275 4065 378
9248 1310 490
2790 454 143
7304 9716 151
4170 5368 403
4413 893 425
7282 9895 494
8518 7778 80
9874 8315 149
5495 7479 16
6138 3817 381
1999 5180 121
6261 7406 148
4253 4374 132
2493 3634 420
4490 650 397
9680 8918 11
1955 623 296
8857 1006 171
5696 4214 204
3167 2246 379
2344 6366 347
4778 2543 239
4308 5926 48
1807 1802 186
6306 482 393
6209 2323 160
7277 8154 84
1168 7771 42
8387 652 411
5681 3468 100
3701 2809 93
8713 104 57
6708 3137 434
7905 3867 225
2239 337 36
9622 2566 118
5985 4074 217
7374 6943 116
1423 7548 201
4781 4508 385
453 8790 446
7464 8889 440
4217 2202 389
6301 1344 442
4908 656 44
6135 1741 383
2916 974 216
3822 4102 53
4913 6767 267
5148 259 244
2808 9178 42
2999 2479 43
4534 3633 118
7801 6945 36
5098 1605 122
6555 5728 412
4510 3390 432
9576 1327 372
9383 1822 288
3553 7572 362
6772 4249 331
2633 6500 96
7852 8959 36
9967 506 29
6127 4208 65
5130 8500 180
6193 9496 437
5998 1074 18
4716 8123 387
9458 6941 253
7656 2448 72
122 645 205
9509 3161 68
450 703 330
5440 9463 207
530 218 361
9685 6240 255
1 3984 86
174 5313 50
6763 7607 235
4242 8406 420
2366 2174 274
8728 798 314
2177 6278 330
5599 517 468
3765 8022 362
2821 5306 298
1710 6189 295
4575 9968 54
2199 783 353
1801 6736 235
9238 7831 142
3837 2472 181
8972 5212 348
1507 4296 68
3064 8336 46
9574 5270 404
866 2596 43
3948 3209 341
7211 5517 24
6493 1397 292
7939 8765 145
811 6218 304
4932 7909 376
5061 156 64
4975 7623 448
859 1854 388
8836 7076 399
6552 5792 232
373 9453 150
9688 758 403
4480 5232 62
5601 9250 177
5149 1392 106
427 5031 440
6760 1877 113
1767 6240 146
6174 2511 229
7480 6027 221
9061 6057 36
6915 1129 95
2442 6093 195
2302 4627 105
8254 5851 381
1486 8925 435
7153 7413 194
8470 8032 282
1917 8294 368
9755 3091 256
4114 1502 414
1870 2545 16
8770 8759 38
3075 8010 233
8639 6757 235
7610 3448 393
410 7837 490
4729 9324 367
3410 2726 43
9014 2490 89
4125 9348 122
1916 212 92
5110 742 305
1646 1267 470
8127 3715 328
4406 5178 163
4105 9451 417
510 23 249
7139 7679 445
2088 9596 249
9889 417 299
2690 9399 395
7018 6678 121
7454 5388 459
769 322 334
6818 4836 379
858 28 54
5294 4509 103
4196 8839 259
3906 1548 330
228 7038 69
536 4807 58
5765 6113 34
5779 2262 201
2054 3461 136
7352 5699 273
9536 617 160
797 3767 212
9668 3794 452
3596 5625 221
9292 2958 446
3739 7154 359
491 3601 21
6409 7976 99
8363 3262 293
9421 3325 284
2382 4571 168
8447 5990 297
3569 1525 447
7119 5651 444
4592 2998 476
6494 9444 151
7110 1483 460
8285 3500 364
6312 6347 38
7735 5269 490
2413 2823 280
8824 1016 361
1272 8735 83
3561 7185 74
2669 5621 46
9907 9054 309
5983 5931 135
7269 5950 439
2271 6264 421
755 6259 93
8109 4831 361
5777 2617 218
6589 7030 42
2223 2507 316
4297 2259 133
2450 9680 406
8268 8803 361
4706 1758 376
7041 239 268
728 7625 380
3646 5151 375
3566 5188 263
2242 6973 423
1208 7098 286
6135 1156 398
7448 5249 6
7360 835 281
6602 5403 411
6648 2378 130
7086 8844 176
4669 95 327
4668 9950 45
1588 1277 367
7476 3173 257
1910 6676 131
1474 2603 268
9689 6766 374
5773 6356 307
2937 4210 92
1072 7681 169
5780 2453 118
9515 9292 14
9334 6039 204
1975 2165 443
6057 711 308
7507 2932 198
5662 6176 455
9937 4426 174
3976 4573 269
1918 3094 230
6733 2215 475
8847 4448 169
467 5464 436
2360 4906 168
4726 969 67
7091 3826 378
2767 869 94
2901 8456 50
7798 8225 220
8273 323 36
6170 9473 74
7370 2920 244
5558 5749 109
228 9756 259
3017 5894 204
5648 2933 283
1211 6509 88
7360 923 16
1871 7742 165
5952 9658 108
2096 7773 289
4248 5907 123
5354 6179 125
3216 9454 81
8762 8887 359
1501 3698 367
6901 4958 215
4544 2351 429
6463 8894 306
6645 6735 74
7167 1236 154
6405 9386 329
4432 7024 496
1700 989 448
5105 1776 247
9192 8770 4
3690 8661 164
8697 7794 433
8063 3305 464
9707 6739 64
5284 293 119
9829 7769 178
574 4503 255
9392 2737 452
5115 5476 280
7483 3097 351
3452 177 356
5362 61 167
4270 2732 282
1446 1286 175
7213 8795 62
648 7919 72
3991 9246 163
666 8217 359
3015 5076 241
2067 1646 241
8764 7242 25
5767 3054 478
720 2104 92
3246 6078 100
6772 7366 306
3821 924 316
7862 2095 217
5868 3030 30
1175 242 370
6390 7805 345
1663 8291 58
499 6826 326
9362 5389 198
1254 1670 240
945 1693 420
65 536 214
9010 3168 50
4414 4179 211
3053 3675 361
2219 7153 268
3241 5514 222
9639 6942 205
3176 7533 371
9796 5127 388
907 4118 84
7484 8128 284
8684 4762 175
8926 3557 292
933 71 180
1508 7063 150
9707 8364 358
4081 1238 221
7965 8395 187
5635 6576 396
5106 1133 425
2770 453 67
5056 6647 452
2676 1123 422
4686 3858 116
9782 410 187
804 5099 410
9325 1759 476
1178 2454 321
746 9766 218
8644 6585 96
3651 5188 227
6562 6559 297
501 220 257
9525 8048 134
3930 6299 377
4006 3093 131
551 7875 400
4174 4422 471
9903 436 226
8038 3361 85
7630 7901 386
5389 8160 46
1968 1542 53
7543 9837 343
5056 3205 474
2168 1943 336
4534 5783 68
9350 6818 460
4233 6743 189
2569 4593 36
5357 9483 84
3491 5448 30
8335 8633 154
6766 8789 178
3564 7333 396
7528 4779 44
5411 6683 317
7278 3376 402
6363 7068 394
5103 6858 47
1324 887 430
6957 7126 140
6257 5201 128
2809 7453 302
7698 4826 467
1805 6159 196
4324 8468 443
7625 2604 479
7646 1828 63
2604 9413 445
1093 1822 177
4122 5368 175
355 7905 280
9826 8392 240
4495 6922 190
3223 3861 112
5361 443 347
3496 748 318
4788 6732 69
8572 428 287
9284 5774 302
1341 3832 357
756 521 94
2374 5640 430
4701 6838 413
9393 5600 437
4549 1867 441
799 1063 240
735 8019 90
779 1621 153
5863 7517 33
9305 4364 455
2110 9115 408
5439 3835 359
1970 4987 280
8090 3440 130
6816 2814 50
4218 5538 136
2260 3039 170
6056 5734 32
5748 7894 193
3514 6041 12
9515 3043 409
3332 5305 327
738 2739 371
7296 8546 379
1089 2272 248
1113 6089 68
6393 8231 301
554 7398 16
7961 9729 30
2488 4114 359
8563 7096 92
6557 8552 96
95 5651 369
1807 7654 272
1500 9775 32
6436 8428 277
9357 6717 382
5720 7705 246
1688 6022 135
4989 952 494
1047 3111 353
8915 1552 397
2259 2867 223
1537 6219 435
2808 9815 60
4052 9631 409
6546 8370 34
3024 1483 111
1977 6016 239
3771 5234 222
6219 3029 309
5793 5890 227
2474 6817 145
9087 1751 376
9624 3745 388
1625 8404 254
4919 8639 149
2539 3251 76
3294 5911 62
5150 2431 430
4950 7285 391
6271 5078 466
3808 5754 360
6026 5773 74
9104 8105 315
4935 5101 416
4230 923 472
7107 8208 35
1374 6378 268
1200 5926 364
7904 5319 145
2449 5499 104
3466 4697 185
7953 3104 435
5043 8460 179
313 9995 322
5399 5048 427
2098 9857 340
2338 7058 104
8519 551 328
3016 1147 166
5309 7213 204
4967 3642 274
4492 5528 489
4464 1755 469
2826 7558 54
8217 7489 290
9512 6260 450
7950 9144 2
3329 549 331
9379 7351 5
9591 7973 52
920 2690 125
8126 1687 85
1295 8904 273
6341 9519 30
1028 2814 379
5284 5838 148
4594 9808 115
5943 7718 266
1050 7434 258
4883 93 229
4776 3905 20
7742 7876 481
1145 1322 78
5224 2039 281
940 762 467
5274 4963 421
7797 2463 181
9570 9837 193
144 2240 44
1804 1372 231
7629 9738 111
7918 303 298
3991 7442 176
1306 7887 25
8056 4326 302
7318 8073 220
5127 734 276
9485 8472 177
4885 4983 30
3974 1859 386
9561 9989 253
8411 5902 445
2765 434 159
8034 265 257
2724 7569 154
6028 7104 328
322 9470 395
1928 5675 213
9718 8692 385
9966 3706 497
9461 1284 174
1261 916 197
7451 6909 66
42 3130 457
9740 83 211
8499 627 492
4946 4808 213
1537 4180 464
1066 169 464
5329 5420 205
2071 9257 377
5088 6949 75
4138 3830 155
717 2753 468
5311 7099 484
6009 6975 40
8946 4925 181
2589 8389 295
7591 2689 334
9828 3050 20
5466 8110 341
5008 1409 249
4354 1719 414
5543 1833 407
7472 1930 463
546 3750 325
2312 7518 136
2865 5354 426
4795 2395 31
1509 29 312
3373 9782 362
193 4224 343
3983 8615 182
8492 1828 122
4451 630 420
9819 5932 450
7362 6680 10
7219 7748 456
9117 3735 151
8288 1145 176
6495 9458 197
8541 4003 286
7908 4875 280
9892 7278 132
7911 2563 95
7050 6691 11
3238 7886 298
9598 1180 179
8188 6564 147
9170 5433 453
1748 2613 223
9151 4177 80
3304 1825 415
7289 1925 424
5774 7906 405
7641 6933 318
1677 337 390
5903 9106 123
6249 1585 89
6778 4657 269
7980 2620 349
7295 5492 350
4472 1772 440
1390 5609 383
1272 7769 304
259 5099 5
7866 5117 352
8538 6182 314
9954 8672 355
8208 2962 370
3206 4797 273
8853 4933 449
9293 1621 357
6392 9465 202
2205 4367 336
6999 662 43
5905 250 384
4931 8943 396
2811 6721 145
5830 6962 324
1351 5949 420
9521 8467 393
2370 519 164
2478 3325 480
4113 2736 483
4515 2082 103
927 6343 5
873 2156 467
4337 5941 384
9688 5399 266
2025 2245 291
6268 2487 12
6410 9287 491
2619 2870 423
3431 1426 318
7653 6075 189
2997 3451 495
5460 5453 379
2621 9954 492
4398 9366 475
8990 9226 161
239 8300 396
8529 5293 89
4896 4537 111
3385 6450 69
4655 219 407
1251 7926 422
5521 1979 495
2059 6498 219
1400 9374 287
2846 5583 316
602 5478 278
3333 2507 344
7159 7678 265
3225 9831 211
6586 7300 213
2921 6017 306
4818 4090 272
2462 6495 394
6892 5846 20
909 2163 84
8456 8864 470
1566 3184 440
3834 7869 196
2306 4492 236
6639 9740 386
741 6977 352
7804 3261 439
634 1394 233
4793 4220 84
8273 2668 228
2701 2310 105
489 2289 479
6228 8274 358
1165 2373 232
3884 4654 314
7319 5745 492
243 7573 136
6060 2402 410
1362 4560 295
177 3772 90
1138 9047 61
2473 6147 7
5683 7369 346
5232 4636 412
4048 2801 21
2837 6735 174
7680 5954 481
8308 7571 347
1454 4253 110
482 4792 102
8127 3096 81
1684 3020 297
6253 8662 59
5592 3850 66
5395 4122 3
322 635 216
7592 9117 425
8676 8958 462
2867 5564 477
5595 1694 305
6583 7954 453
2357 1227 138
5414 732 405
8773 8754 318
2434 1161 470
8196 827 39
9233 7776 281
66 5668 218
4449 744 133
4959 2253 457
301 138 203
9626 7473 113
2238 4268 369
1427 715 266
3026 6532 108
2466 5443 471
2546 5996 267
9472 3847 496
1677 4175 312
7487 3547 184
9192 5748 126
573 7971 118
2730 7539 27
4827 8923 334
7866 4484 304
7171 8493 237
7415 6847 362
3944 2721 472
164 8808 43
4388 1524 41
6559 1937 374
8898 3954 277
5278 9850 422
2939 2682 278
7028 8244 380
9400 5584 149
1834 8296 136
3681 5390 374
8920 3524 359
2304 2701 293
9393 9539 389
9953 2262 366
450 6262 373
2772 7025 69
2152 7249 288
3252 8562 438
4089 6530 151
3984 3031 323
7349 7931 153
9528 1421 373
5456 6972 163
8634 3093 203
159 5485 54
8707 8848 133
5984 6830 167
5975 3843 425
7902 7054 171
8154 6611 337
9392 6664 498
5800 7804 152
2350 9790 365
6886 3430 361
5852 9492 458
4756 7955 395
9575 4342 87
1863 203 441
205 1197 174
3890 1986 288
3135 7272 500
4103 8311 33
5694 9397 241
7668 39 417
4138 8640 401
4250 1366 308
1733 7463 162
767 6299 42
9738 534 102
724 221 123
7360 3550 392
4970 8487 362
5339 979 342
9130 4041 189
1650 1740 142
8527 838 340
3128 5817 169
9774 2057 269
5896 2958 488
4218 9590 150
8871 2703 136
6469 7154 381
9058 901 384
8394 952 466
8239 809 245
486 2085 229
3572 233 381
9198 2048 481
2140 3512 17
1697 2972 112
3785 5737 11
2274 4993 140
638 16 22
6001 5851 216
600 7697 253
4894 9577 124
481 464 359
6960 5650 14
9845 8361 126
1441 8588 367
9312 3704 455
3886 3087 102
2653 90 213
7717 7234 465
357 2766 184
5090 738 226
2678 5176 491
8781 7404 400
4027 3684 372
6063 9931 473
1071 2078 297
9488 7637 104
179 366 134
4149 3476 454
3785 435 188
5005 294 428
5 3135 75
6446 3647 165
9310 4257 268
268 2294 173
1919 4707 135
4987 2723 374
8882 523 128
2513 3520 36
9419 7727 467
7311 7776 203
8215 6316 19
298 7864 190
5089 3036 115
8972 605 295
2294 4436 98
3417 8309 187
8834 3374 475
4136 6226 74
5739 5033 341
8869 2527 328
9986 3179 75
9234 5238 53
5423 7123 60
409 8284 235
6402 9130 124
3420 2180 179
9495 6693 301
2279 9344 443
9678 8407 425
1649 5672 465
6340 1981 71
3285 6829 84
4829 815 467
2220 5437 22
8895 1708 171
2058 839 350
5434 4453 495
7357 5854 303
1145 5115 314
3826 4180 437
7312 8478 416
6527 8963 397
5295 6841 98
2142 8131 305
1673 5401 333
5637 9213 173
624 8843 377
9716 6297 444
796 5774 53
490 9464 27
2795 2567 337
7230 6093 161
4191 7896 359
2030 2369 16
5452 979 149
8601 470 224
6652 4387 369
2206 2431 90
7275 8839 299
5794 8984 90
2792 8168 182
289 8446 246
7826 841 264
2813 6649 144
5876 5783 413
3875 509 197
7246 8615 22
4404 1989 169
7051 3223 477
4906 1576 282
1162 999 476
7935 9797 487
6984 8792 141
2817 4491 273
9566 875 134
8610 5242 185
9269 3925 303
4246 591 64
2588 3577 445
1991 4644 154
9081 4770 162
2908 1020 26
4351 9984 354
6849 7389 179
9979 1824 226
5654 3814 323
5979 4630 412
4438 7200 127
9925 8225 92
5424 5724 431
5037 1086 310
1122 4113 159
6578 6430 4
543 4556 257
8273 9532 99
8303 9375 49
8385 2918 446
1187 7297 400
6425 499 487
2248 3800 494
9397 395 121
7893 4972 347
8772 6290 197
2078 7598 82
5010 5074 372
5598 3082 47
2314 2537 130
5459 8886 380
868 6032 334
8663 5015 9
5740 9388 69
8137 9168 458
5586 2464 356
79 166 428
8835 442 204
5918 604 283
4320 5117 364
8534 4945 171
4997 318 54
9917 6123 315
9742 7250 98
9204 4325 5
9685 8556 220
44 8852 71
2438 7464 41
2687 6463 103
6010 6047 111
5184 6373 277
8334 7645 405
5254 9965 87
9469 4564 165
4154 245 67
9506 61 107
5189 4988 59
9258 6970 412
6599 9470 374
6647 2597 48
413 3760 413
7383 5145 242
5221 6555 47
6700 545 299
1661 268 55
3364 8490 2
2734 7728 223
1286 2668 275
7767 1319 437
9444 3398 330
2300 9700 424
3475 1275 146
5086 8131 435
1187 9002 49
5662 9517 479
1894 9786 316
935 168 208
1631 4438 484
7791 6831 240
9662 6000 285
8575 9096 460
8040 7036 232
7556 6406 397
3703 1538 399
926 6782 214
8994 2284 126
2992 4071 43
2384 2492 32
4729 1802 413
9530 735 379
717 7143 250
2122 8966 452
6857 114 480
5883 5685 331
7669 2934 242
6845 7766 59
6231 2484 104
8575 2327 416
7826 8767 38
1206 4879 171
4531 8823 7
5803 4788 133
9932 803 348
9168 8119 484
1240 2508 157
6538 4808 449
6432 4524 175
755 7296 311
1933 6089 363
8061 9393 185
5309 4135 455
3718 4392 458
6146 4543 235
8360 2833 474
8911 5550 251
6796 1284 437
8953 5360 35
1354 1691 24
4508 3856 434
8957 2433 392
3884 445 334
5092 2150 240
3198 1565 485
5130 5384 261
1749 2863 424
8563 4619 159
6278 1217 109
4987 5085 150
7161 1523 387
9280 4407 351
8827 3158 465
161 9204 500
6689 3856 15
5105 6601 262
3542 5911 303
6407 8456 428
4857 5319 69
9854 7404 2
9265 5622 248
2113 7598 499
9382 2423 29
7568 429 47
9465 7652 302
1918 3728 266
9540 9141 108
2745 4822 330
9568 9423 361
4303 2249 437
1345 6483 390
4877 4923 115
7794 1162 331
5970 7223 343
8451 5136 104
2759 1640 121
5655 4748 242
6475 4226 450
4406 1856 150
4790 532 384
7496 9583 473
1524 1276 103
6264 5538 348
6482 9143 321
7197 8624 22
594 2344 489
4336 533 410
5934 3043 45
1663 26 49
1601 6059 218
529 6833 12
6241 631 172
8033 7392 254
1006 8989 386
5842 7135 369
8575 7100 330
5747 8557 46
9281 4010 416
4565 9044 34
1037 2523 31
2333 9538 290
8362 6399 358
9026 9221 249
5235 9414 192
8880 2609 216
5192 7350 41
2081 7776 326
2854 9754 468
181 8799 401
79 5258 217
8320 9917 112
46 836 483
3037 1430 288
2239 3696 312
1189 4336 269
7984 7825 230
8218 2476 333
2147 1904 287
4051 6260 360
1276 2904 63
9636 2982 351
626 6582 216
1503 2297 417
205 7271 394
2859 5417 435
4187 8432 376
3136 8539 44
8666 6978 275
6448 2809 389
9008 8970 69
865 7796 270
6215 5682 329
4986 9539 90
878 3847 9
7026 8276 384
9530 9058 29
9689 2974 417
905 7695 281
5749 3551 469
6804 7093 476
5222 268 85
699 6021 435
2349 5560 397
6933 1518 263
5476 9469 82
963 3118 146
5248 4223 238
1508 7710 342
5919 109 483
6032 7700 152
5564 2464 165
4455 1293 283
9516 6824 166
984 839 271
492 3652 246
1747 7223 163
1166 2195 7
7135 3494 70
7738 7922 393
6889 2849 470
9143 690 473
2837 7155 304
6594 5569 77
9470 7333 362
734 1182 166
8921 8216 252
4125 8968 270
9764 4252 163
3075 4195 231
4798 4415 261
7212 1473 59
2601 8580 204
1024 6776 230
3107 1176 121
5654 6219 403
7271 8123 200
129 2181 72
7119 9095 147
3715 9306 498
1437 6889 110
9390 5940 240
1067 2260 312
6358 6081 178
8628 4741 133
5815 6681 201
8426 4422 468
5207 7849 280
6462 3119 327
4070 5789 279
2722 3951 450
4851 6961 152
8862 5561 249
6557 5695 426
5929 2393 461
8851 121 355
4989 9071 461
9160 6389 19
2357 835 241
8419 4695 33
7826 1246 22
9111 518 246
7521 3848 10
4234 2472 227
3544 5364 62
6148 7249 230
6386 4402 150
532 6266 96
1650 5457 62
5968 9076 419
222 9936 421
5609 3017 169
2363 5416 241
9794 9757 70
4816 7726 54
3035 3378 134
9112 8996 13
373 5169 192
202 2007 254
6573 3579 325
1181 9153 45
1029 5477 296
7834 4289 452
2123 5964 78
1796 8467 439
9370 323 498
3545 3123 309
3155 9325 268
2848 4874 89
4503 742 324
4389 7533 481
6985 5163 153
5185 4083 462
2286 5888 191
6213 2277 9
6060 2148 431
5588 2248 33
7184 4831 488
9746 1915 476
5487 8230 241
9090 7485 494
1615 4318 259
5641 197 248
351 3630 467
7996 1976 287
5408 2797 150
7518 2499 447
7898 4117 164
2548 4946 139
2107 691 188
2969 6994 394
6336 8278 357
8975 8016 317
5241 1327 269
2347 8475 310
710 8419 302
2838 2467 368
8139 2063 217
8936 8958 139
271 2306 412
7756 8571 62
7885 5308 338
8030 9291 495
6371 1280 209
4715 1663 86
9195 2822 434
130 8823 365
4757 4235 17
9068 9367 402
9597 3687 343
1575 3291 139
596 6571 134
9194 3480 419
9665 706 2
100 3324 424
8165 6847 242
7183 9252 415
9422 1904 452
1488 388 434
985 9032 226
3053 8575 228
5399 836 471
2502 7182 325
8072 6937 329
5495 3792 267
1174 735 54
5563 8169 167
4240 6054 458
6613 2819 297
8279 7096 269
8110 3785 85
1258 3478 180
1189 8440 322
9456 7725 157
9885 2983 20
1839 6511 447
4160 455 273
8513 9401 289
6950 1174 26
5810 8980 353
1006 415 84
8799 8069 157
8985 5909 175
4289 8345 348
5452 5655 247
7560 9657 464
7351 9738 258
6638 6105 220
2669 4711 289
9432 442 314
9763 4516 318
2095 3881 311
667 1410 259
7010 5700 12
5975 3500 91
1669 1514 218
4119 9407 360
1963 4419 54
9398 1003 36
8119 8043 289
2530 2396 309
549 2367 294
3336 5015 99
739 4513 359
7995 6246 285
5613 7062 381
4839 4356 338
142 11 193
4186 7991 111
5711 8988 43
460 5970 375
4227 1753 270
4970 5719 354
406 9838 92
4297 3946 81
4291 1884 330
5140 4595 377
7060 4212 47
2992 5802 499
2923 9237 206
1451 1781 346
434 6009 229
8315 6937 297
3975 2127 358
9177 9824 85
1740 1430 299
8956 4574 216
4795 3752 300
6571 5129 30
9663 795 339
5306 340 213
1172 430 267
17 6975 54
1059 9205 413
8748 8709 222
8735 5432 304
7614 1735 470
5343 8252 243
5809 991 185
1232 2626 105
9244 6104 57
1586 508 124
3030 7986 421
2311 9608 337
1661 983 233
7759 899 74
2733 1730 215
8628 3171 72
1278 1589 472
9220 8208 12
974 152 94
8356 3620 336
1680 3370 239
3297 6709 492
1030 3055 325
1185 3428 18
9278 2219 215
9176 3289 47
1104 3164 32
2526 2485 55
7335 79 464
5743 1498 175
7667 8994 330
7005 8006 412
818 7993 312
6548 3196 376
133 2958 486
3679 9897 451
5903 1948 445
7293 2703 466
7103 6000 308
1378 660 49
2039 6503 186
2341 7097 225
5552 301 358
6806 5636 123
2661 1673 33
4661 57 380
7471 5860 421
9808 1689 117
116 3184 123
2414 7342 431
7459 9773 283
7639 5029 3
271 6051 191
930 7669 55
3138 2625 285
6681 4569 174
8466 3474 370
4525 6729 240
9454 9073 51
5519 969 177
4123 1467 441
4229 7518 413
5386 7809 342
2173 5329 384
7429 3308 338
8552 2112 150
9568 9986 192
5814 3252 492
1806 1364 218
6900 1813 166
9433 751 450
8906 2832 475
2563 2653 413
7363 219 340
1605 4343 92
4180 5555 329
7130 449 264
1681 545 279
6605 8124 456
6191 7317 485
9372 3239 125
7233 218 320
6574 4108 11
6523 3201 323
3629 9952 50
2632 4963 111
558 1831 265
2054 2924 295
6580 4608 31
3368 7908 340
1750 7127 492
4334 4253 259
1571 1875 272
1178 295 140
9151 1700 406
5359 9642 101
601 8498 14
2318 8961 500
1347 3651 193
8127 8631 419
1796 6796 254
8032 69 186
8326 1183 186
3855 2361 163
1297 3581 179
4980 4403 456
6475 5458 273
7745 2616 310
589 1018 68
3296 2396 330
4538 471 367
3365 7752 225
8904 4598 316
9069 4523 21
5429 2881 299
9820 4780 346
7197 9126 110
9624 1249 0
9620 8428 393
4301 9755 34
1958 6525 223
2205 72 361
8293 2320 385
9506 2859 375
836 8880 69
1798 9964 387
1941 1036 20
800 9193 348
6610 9351 12
6892 7798 452
9324 1974 298
9291 9904 439
318 382 108
164 8445 253
4720 6669 47
5205 4857 171
6106 102 216
7491 2947 126
916 5796 376
568 2422 280
9253 9956 404
16 8867 12
6343 8346 464
9764 1949 311
6113 6862 376
7839 1042 384
9640 7955 295
8834 2633 105
3123 5364 265
8411 706 439
5307 9547 159
6595 6163 17
2628 4760 72
493 1626 433
1714 5288 274
3862 2111 174
1362 272 109
9987 5364 186
5329 2143 58
3634 5192 409
4753 8090 49
2318 329 369
6418 3238 142
523 660 8
8395 5993 238
2665 9147 101
